Date,Open,High,Low,Close,Volume,Adj Close
2016-05-31,24.57,25.00,24.17,24.610001,95333600,24.610001
2016-05-27,23.32,24.280001,23.18,24.25,16102200,24.25
2016-05-26,23.309999,23.389999,22.860001,23.17,12485500,23.17
2016-05-25,23.799999,23.90,22.805,22.98,17970000,22.98
2016-05-24,23.190001,24.040001,23.01,23.790001,17843300,23.790001
2016-05-23,23.41,23.459999,22.799999,22.889999,8430600,22.889999
2016-05-20,23.18,23.91,23.18,23.450001,11508700,23.450001
2016-05-19,23.35,23.940001,22.84,23.110001,12925300,23.110001
2016-05-18,23.74,23.93,23.309999,23.60,12681700,23.60
2016-05-17,23.280001,24.42,23.280001,23.879999,14680700,23.879999
2016-05-16,22.82,23.51,22.82,23.370001,14552300,23.370001
2016-05-13,22.48,22.940001,22.35,22.639999,16457500,22.639999
2016-05-12,23.530001,23.68,22.02,22.110001,28202500,22.110001
2016-05-11,24.01,24.01,23.00,23.129999,19267700,23.129999
2016-05-10,23.23,24.190001,23.219999,23.77,15675700,23.77
2016-05-09,23.99,23.99,22.67,23.43,45299900,23.43
2016-05-06,24.93,25.450001,24.48,25.200001,15373400,25.200001
2016-05-05,25.07,25.17,24.59,24.85,13346700,24.85
2016-05-04,24.309999,24.719999,24.139999,24.219999,15384200,24.219999
2016-05-03,25.129999,25.129999,24.25,24.40,12428900,24.40
2016-05-02,25.52,25.65,24.969999,25.290001,9602100,25.290001
2016-04-29,25.58,26.280001,24.90,25.559999,13835300,25.559999
2016-04-28,25.360001,26.299999,25.360001,25.65,12106600,25.65
2016-04-27,25.110001,25.84,25.00,25.34,22124500,25.34
2016-04-26,27.43,27.58,24.549999,25.07,51084400,25.07
2016-04-25,28.09,28.198999,27.309999,27.43,7511600,27.43
2016-04-22,28.60,28.77,27.66,28.299999,7841400,28.299999
2016-04-21,28.75,29.209999,28.68,28.790001,6355700,28.790001
2016-04-20,28.60,28.790001,28.41,28.68,7914100,28.68
2016-04-19,29.66,29.77,28.594999,28.85,9290200,28.85
2016-04-18,29.73,29.860001,29.00,29.34,9061100,29.34
2016-04-15,29.889999,30.01,29.77,29.879999,7269500,29.879999
2016-04-14,29.49,29.870001,29.299999,29.629999,5552900,29.629999
2016-04-13,28.780001,29.790001,28.719999,29.58,13914800,29.58
2016-04-12,27.190001,28.17,27.190001,28.10,10061800,28.10
2016-04-11,27.00,27.73,26.959999,27.280001,8124600,27.280001
2016-04-08,26.940001,27.34,26.715,26.860001,4830700,26.860001
2016-04-07,26.799999,27.00,26.43,26.51,7843900,26.51
2016-04-06,26.74,26.99,26.18,26.74,9612300,26.74
2016-04-05,26.35,26.76,26.201,26.52,6661700,26.52
2016-04-04,26.76,27.049999,26.370001,26.639999,8024300,26.639999
2016-04-01,26.26,27.25,26.09,26.76,10965300,26.76
2016-03-31,27.370001,27.48,26.42,26.50,8153700,26.50
2016-03-30,26.66,27.615,26.66,27.24,12037400,27.24
2016-03-29,25.84,26.629999,25.59,26.42,15294100,26.42
2016-03-28,26.32,26.33,25.635,25.82,9130400,25.82
2016-03-24,26.459999,26.459999,26.10,26.360001,7954800,26.360001
2016-03-23,26.91,27.049999,26.290001,26.74,8036100,26.74
2016-03-22,26.700001,27.040001,26.58,26.99,6492000,26.99
2016-03-21,27.26,27.559999,26.58,26.959999,10530300,26.959999
2016-03-18,27.17,27.360001,26.52,27.08,12890700,27.08
2016-03-17,27.50,28.040001,26.985001,27.030001,9674600,27.030001
2016-03-16,27.030001,27.959999,26.950001,27.84,7251800,27.84
2016-03-15,27.450001,27.50,26.865,27.16,6979100,27.16
2016-03-14,28.00,28.25,27.690001,27.74,7517200,27.74
2016-03-11,26.75,27.92,26.530001,27.83,11863100,27.83
2016-03-10,26.48,26.815001,26.01,26.389999,8236900,26.389999
2016-03-09,26.16,26.48,25.77,26.34,6110200,26.34
2016-03-08,25.85,26.34,25.76,26.07,9149100,26.07
2016-03-07,26.280001,26.559999,25.90,26.139999,12718100,26.139999
2016-03-04,25.940001,26.549999,25.68,26.48,13871800,26.48
2016-03-03,26.780001,26.780001,25.209999,25.59,15821400,25.59
2016-03-02,27.120001,27.129999,26.26,26.639999,14655400,26.639999
2016-03-01,26.889999,27.190001,26.309999,26.50,17268300,26.50
2016-02-29,25.33,26.00,25.280001,25.709999,14099100,25.709999
2016-02-26,25.66,25.799999,25.16,25.41,8269300,25.41
2016-02-25,24.75,25.10,24.440001,24.93,10993300,24.93
2016-02-24,25.10,25.76,24.299999,25.68,10381300,25.68
2016-02-23,26.01,26.17,25.50,25.59,5601100,25.59
2016-02-22,26.09,26.469999,25.67,26.32,8158100,26.32
2016-02-19,25.200001,25.82,24.889999,25.540001,7525300,25.540001
2016-02-18,25.90,25.90,25.01,25.33,11910900,25.33
2016-02-17,25.42,26.200001,24.860001,25.719999,17465700,25.719999
2016-02-16,24.76,25.99,24.18,24.98,20056900,24.98
2016-02-12,23.10,23.41,22.450001,23.129999,13903600,23.129999
2016-02-11,22.530001,23.129999,22.135,22.90,20207600,22.90
2016-02-10,23.379999,23.559999,22.84,23.24,12427200,23.24
2016-02-09,22.700001,23.525,22.469999,22.879999,16699000,22.879999
2016-02-08,23.049999,23.26,22.18,23.209999,30399400,23.209999
2016-02-05,24.690001,24.950001,23.51,23.639999,19828500,23.639999
2016-02-04,24.00,25.26,23.969999,24.959999,20951000,24.959999
2016-02-03,24.68,24.790001,23.370001,23.809999,20210000,23.809999
2016-02-02,25.32,25.57,24.525,24.67,11283200,24.67
2016-02-01,25.620001,25.959999,25.139999,25.59,10915500,25.59
2016-01-29,25.85,26.35,25.50,26.030001,11895800,26.030001
2016-01-28,26.00,26.08,24.969999,25.370001,21548300,25.370001
2016-01-27,27.040001,27.040001,25.145,25.379999,21140400,25.379999
2016-01-26,26.75,27.200001,26.09,27.00,6816300,27.00
2016-01-25,27.120001,27.525,26.950001,27.030001,6988400,27.030001
2016-01-22,27.889999,27.889999,26.955,27.27,9454400,27.27
2016-01-21,26.17,27.16,25.799999,26.690001,8423100,26.690001
2016-01-20,26.50,26.879999,25.360001,26.379999,23393300,26.379999
2016-01-19,28.32,28.635,26.940001,27.41,14022400,27.41
2016-01-15,26.50,27.290001,26.35,26.99,13641500,26.99
2016-01-14,27.35,28.43,26.85,28.120001,9756900,28.120001
2016-01-13,28.370001,28.50,26.780001,27.10,8981100,27.10
2016-01-12,27.52,28.299999,27.245001,28.205,11202600,28.205
2016-01-11,27.35,27.73,25.969999,27.030001,18866600,27.030001
2016-01-08,28.58,28.90,27.469999,27.620001,15164100,27.620001
2016-01-07,28.34,29.15,27.65,27.950001,18155700,27.950001
2016-01-06,29.23,30.030001,29.049999,29.76,12988900,29.76
2016-01-05,30.049999,30.299999,29.60,30.00,9426400,30.00
2016-01-04,30.66,30.66,29.00,29.530001,18265300,29.530001
2015-12-31,31.959999,32.709999,31.629999,32.264999,3464000,32.264999
2015-12-30,32.09,32.610001,31.91,32.080002,3746300,32.080002
2015-12-29,32.189999,32.945,32.049999,32.650002,6311100,32.650002
2015-12-28,32.50,32.544998,31.370001,31.889999,6195100,31.889999
2015-12-24,32.650002,32.779999,32.540001,32.580002,1728900,32.580002
2015-12-23,32.57,33.099998,32.509998,32.540001,4869400,32.540001
2015-12-22,32.450001,32.639999,32.150002,32.529999,6373200,32.529999
2015-12-21,32.939999,33.099998,32.380001,32.50,4844000,32.50
2015-12-18,32.110001,32.790001,31.93,32.650002,8456100,32.650002
2015-12-17,32.650002,33.48,31.889999,32.380001,10487100,32.380001
2015-12-16,31.90,32.355,31.75,32.224998,6822600,32.224998
2015-12-15,31.00,31.90,31.00,31.58,7356700,31.58
2015-12-14,30.780001,30.85,30.030001,30.84,7072300,30.84
2015-12-11,31.15,31.299999,30.530001,30.549999,11736400,30.549999
2015-12-10,31.58,31.75,31.16,31.60,7783400,31.60
2015-12-09,31.77,32.080002,31.205,31.58,5257000,31.58
2015-12-08,31.969999,32.25,31.58,31.889999,7787000,31.889999
2015-12-07,32.360001,32.619999,31.889999,32.529999,6434600,32.529999
