Date,Open,High,Low,Close,Volume,Adj Close
2016-03-11,11.90,12.68,11.90,12.66,10108600,12.66
2016-03-10,12.02,12.30,11.52,11.75,8250700,11.75
2016-03-09,12.02,12.06,11.51,11.83,5702800,11.83
2016-03-08,11.38,12.12,11.38,11.92,10462700,11.92
2016-03-07,11.49,11.79,11.43,11.65,6545300,11.65
2016-03-04,11.08,11.90,11.01,11.54,15123700,11.54
2016-03-03,11.01,11.03,10.66,10.95,17532600,10.95
2016-03-02,11.50,11.53,10.89,11.00,14292100,11.00
2016-03-01,11.38,11.47,11.14,11.32,10230800,11.32
2016-02-29,11.24,11.48,11.01,11.11,12296000,11.11
2016-02-26,11.34,11.63,11.20,11.28,11549900,11.28
2016-02-25,11.50,11.60,11.00,11.33,28812900,11.33
2016-02-24,12.20,12.93,12.15,12.69,23807600,12.69
2016-02-23,12.94,12.98,12.21,12.40,13026600,12.40
2016-02-22,12.85,13.51,12.84,12.98,11341100,12.98
2016-02-19,12.22,12.60,11.98,12.56,6084200,12.56
2016-02-18,12.66,12.97,12.15,12.16,8260800,12.16
2016-02-17,12.71,12.90,11.82,12.53,14027800,12.53
2016-02-16,11.70,12.71,11.63,12.36,13414000,12.36
2016-02-12,10.86,11.20,10.61,10.95,10041300,10.95
2016-02-11,11.00,11.34,10.37,10.65,9807300,10.65
2016-02-10,11.48,11.71,11.20,11.43,3566600,11.43
2016-02-09,10.76,11.65,10.64,11.40,6173400,11.40
2016-02-08,11.02,11.08,10.39,11.02,12783100,11.02
2016-02-05,12.10,12.16,11.26,11.30,10581700,11.30
2016-02-04,12.04,12.48,11.84,12.24,6659500,12.24
2016-02-03,12.42,12.44,11.69,12.07,6373900,12.07
2016-02-02,12.15,12.89,12.02,12.42,6264100,12.42
2016-02-01,12.66,12.66,12.18,12.45,6892900,12.45
2016-01-29,12.48,13.00,12.48,12.84,12964800,12.84
2016-01-28,12.84,13.10,11.70,12.17,13650400,12.17
2016-01-27,13.19,13.36,10.97,12.54,11677800,12.54
2016-01-26,13.51,13.56,13.08,13.23,6908500,13.23
2016-01-25,13.81,13.96,13.46,13.62,4612000,13.62
2016-01-22,14.22,14.50,13.50,13.83,6389300,13.83
2016-01-21,13.50,13.99,13.13,13.76,8385100,13.76
2016-01-20,13.62,14.02,13.18,13.51,12405600,13.51
2016-01-19,14.44,14.61,13.89,14.01,10147900,14.01
2016-01-15,14.31,14.48,13.86,14.06,8083800,14.06
2016-01-14,14.22,15.13,14.02,14.98,10976400,14.98
2016-01-13,14.50,14.64,13.83,14.13,7850000,14.13
2016-01-12,13.96,14.50,13.63,14.48,13244200,14.48
2016-01-11,13.50,13.98,13.20,13.40,10315200,13.40
2016-01-08,14.24,14.43,13.48,13.58,8975300,13.58
2016-01-07,14.07,14.43,13.81,13.99,13516900,13.99
2016-01-06,14.39,15.34,14.15,14.50,11607900,14.50
2016-01-05,14.15,14.85,14.15,14.53,20219500,14.53
2016-01-04,14.37,14.48,13.96,14.05,14262500,14.05
2015-12-31,15.10,15.61,15.10,15.27,8118400,15.27
2015-12-30,15.85,15.85,15.07,15.19,5712100,15.19
2015-12-29,16.059999,16.059999,15.32,15.77,5802900,15.77
2015-12-28,16.34,16.50,15.94,16.00,3867900,16.00
2015-12-24,16.33,16.639999,16.309999,16.459999,1631800,16.459999
2015-12-23,16.50,16.700001,16.41,16.58,3050400,16.58
2015-12-22,16.42,16.99,16.33,16.50,4215700,16.50
2015-12-21,16.50,16.68,16.24,16.34,4085500,16.34
2015-12-18,16.25,16.98,16.24,16.379999,6726300,16.379999
2015-12-17,16.950001,17.200001,16.209999,16.26,11225900,16.26
2015-12-16,17.030001,17.51,16.690001,17.48,6453600,17.48
2015-12-15,16.639999,17.530001,16.450001,16.85,8648700,16.85
2015-12-14,15.92,16.74,15.76,16.58,8825900,16.58
2015-12-11,15.97,16.309999,15.90,15.98,8751600,15.98
2015-12-10,15.98,16.34,15.97,16.17,6779100,16.17
2015-12-09,16.02,16.42,15.88,15.99,9153000,15.99
2015-12-08,15.83,16.51,15.72,16.190001,8885500,16.190001
2015-12-07,15.41,16.280001,15.36,16.139999,10079100,16.139999
2015-12-04,14.93,15.75,14.93,15.62,17463800,15.62
2015-12-03,15.93,16.030001,14.64,14.93,13457000,14.93
2015-12-02,16.219999,16.309999,15.75,15.98,7642300,15.98
2015-12-01,16.370001,16.68,16.129999,16.24,10473100,16.24
2015-11-30,17.00,17.00,15.93,16.530001,39985400,16.530001
2015-11-27,15.90,16.99,15.69,16.950001,7542600,16.950001
2015-11-25,16.48,16.98,16.360001,16.540001,8157500,16.540001
2015-11-24,16.48,17.389999,16.370001,16.709999,16376200,16.709999
2015-11-23,15.96,16.889999,15.88,16.870001,21548000,16.870001
2015-11-20,14.62,16.42,14.50,16.35,32801000,16.35
2015-11-19,14.96,15.08,13.97,14.31,48569400,14.31
2015-11-18,13.40,14.50,13.37,14.41,45711100,14.41
2015-11-17,13.29,13.74,12.50,12.53,42925400,12.53
2015-11-16,13.69,13.76,12.02,12.50,71352200,12.50
2015-11-13,13.25,14.18,12.86,13.60,99840100,13.60
2015-11-12,19.00,19.18,18.549999,18.620001,7755600,18.620001
2015-11-11,19.65,19.68,18.379999,19.08,10094100,19.08
2015-11-10,20.83,20.860001,19.389999,19.52,7654700,19.52
2015-11-09,21.25,21.43,20.74,20.889999,5100600,20.889999
2015-11-06,21.040001,21.93,20.700001,21.290001,4556100,21.290001
2015-11-05,21.85,21.950001,20.77,21.139999,6055000,21.139999
2015-11-04,21.93,22.309999,21.450001,21.809999,8944200,21.809999
2015-11-03,20.620001,21.83,20.60,21.360001,8274800,21.360001
2015-11-02,20.60,20.959999,19.91,20.690001,5133000,20.690001
2015-10-30,20.440001,20.75,20.299999,20.52,3628100,20.52
2015-10-29,20.51,20.620001,20.059999,20.35,5159800,20.35
2015-10-28,20.299999,20.799999,20.139999,20.73,4685800,20.73
2015-10-27,20.299999,20.84,20.049999,20.35,9187900,20.35
2015-10-26,19.709999,20.040001,19.440001,19.83,6449800,19.83
2015-10-23,19.889999,20.059999,19.209999,19.530001,7841900,19.530001
2015-10-22,18.50,19.41,18.379999,19.360001,7364500,19.360001
2015-10-21,18.620001,18.690001,17.950001,18.139999,5049600,18.139999
2015-10-20,18.75,19.629999,18.629999,18.790001,6107300,18.790001
2015-10-19,18.620001,18.74,18.360001,18.639999,5166500,18.639999
2015-10-16,18.360001,18.85,18.120001,18.639999,6767700,18.639999
2015-10-15,17.530001,18.639999,17.530001,18.389999,6639700,18.389999
2015-10-14,18.23,18.25,17.049999,17.290001,7369500,17.290001
2015-10-13,18.43,18.75,18.02,18.10,5958100,18.10
2015-10-12,18.26,18.719999,17.90,18.49,5657400,18.49
2015-10-09,18.879999,18.93,18.030001,18.17,6499400,18.17
2015-10-08,19.07,19.200001,18.25,18.629999,5216500,18.629999
2015-10-07,18.98,19.690001,18.57,19.030001,10134300,19.030001
2015-10-06,18.49,18.67,17.969999,18.559999,8665200,18.559999
2015-10-05,18.01,18.540001,17.48,18.450001,8402900,18.450001
2015-10-02,16.530001,18.83,16.200001,18.15,11825600,18.15
2015-10-01,16.74,16.93,16.01,16.91,5577600,16.91
2015-09-30,16.40,17.57,16.389999,16.799999,7326300,16.799999
2015-09-29,15.90,16.32,15.79,16.209999,8855000,16.209999
2015-09-28,16.450001,16.610001,15.76,15.85,4445100,15.85
2015-09-25,17.139999,17.15,16.540001,16.690001,7051100,16.690001
2015-09-24,16.42,17.01,16.02,16.790001,4912700,16.790001
2015-09-23,16.879999,17.190001,16.25,16.34,7076600,16.34
2015-09-22,16.99,17.200001,16.67,17.040001,3512400,17.040001
2015-09-21,17.360001,17.73,17.139999,17.24,5502800,17.24
2015-09-18,17.41,17.59,17.15,17.24,6633500,17.24
2015-09-17,17.35,17.950001,17.110001,17.559999,13046500,17.559999
2015-09-16,16.90,17.75,16.799999,17.41,14139800,17.41
2015-09-15,15.78,16.950001,15.68,16.48,8944000,16.48
2015-09-14,16.110001,16.200001,15.74,15.98,6730800,15.98
2015-09-11,15.90,16.469999,15.38,16.34,7783300,16.34
2015-09-10,16.07,16.51,15.83,15.91,8413500,15.91
2015-09-09,16.49,16.92,16.110001,16.25,12779600,16.25
2015-09-08,17.059999,18.26,16.02,16.059999,17107800,16.059999
2015-09-04,17.40,17.60,16.219999,16.440001,12049100,16.440001
2015-09-03,17.440001,17.959999,17.43,17.780001,8780700,17.780001
2015-09-02,17.60,17.65,16.969999,17.290001,12601400,17.290001
2015-09-01,17.26,18.27,16.82,17.33,12509900,17.33
2015-08-31,18.860001,18.950001,17.969999,17.99,8519400,17.99
2015-08-28,19.76,19.77,18.809999,19.030001,8006000,19.030001
2015-08-27,19.309999,19.91,19.02,19.889999,6804000,19.889999
2015-08-26,18.10,18.67,17.73,18.629999,12663900,18.629999
2015-08-25,18.629999,19.85,18.209999,18.41,11350200,18.41
2015-08-24,14.99,17.799999,14.68,17.700001,13402000,17.700001
2015-08-21,17.280001,18.73,17.08,17.83,10839300,17.83
2015-08-20,18.280001,18.67,17.65,17.870001,11081400,17.870001
2015-08-19,19.00,19.469999,18.75,19.00,5822100,19.00
2015-08-18,19.370001,19.959999,18.99,19.030001,4793100,19.030001
2015-08-17,20.360001,20.48,19.52,19.809999,5670000,19.809999
2015-08-14,20.75,20.85,19.73,20.50,8116300,20.50
2015-08-13,19.35,21.41,19.290001,20.940001,14658200,20.940001
2015-08-12,17.610001,19.35,17.32,19.209999,22859200,19.209999
2015-08-11,19.99,20.00,16.90,18.26,39034500,18.26
2015-08-10,21.030001,21.459999,20.049999,21.00,14319200,21.00
2015-08-07,21.92,22.190001,20.92,21.07,7640900,21.07
2015-08-06,21.75,22.040001,21.200001,22.00,10837600,22.00
2015-08-05,20.91,22.469999,20.85,21.65,12051300,21.65
2015-08-04,20.10,20.68,20.049999,20.57,6271100,20.57
2015-08-03,19.129999,20.139999,18.99,20.01,7382500,20.01
2015-07-31,19.52,19.67,19.24,19.49,5503500,19.49
2015-07-30,20.280001,20.360001,19.469999,19.700001,7996300,19.700001
2015-07-29,20.139999,20.559999,20.059999,20.26,3684500,20.26
2015-07-28,19.91,20.209999,19.41,20.200001,4600400,20.200001
2015-07-27,19.17,20.049999,18.860001,19.99,10183800,19.99
2015-07-24,21.25,21.25,20.08,20.25,7436300,20.25
2015-07-23,21.639999,22.049999,21.209999,21.23,3026200,21.23
2015-07-22,21.440001,21.77,21.030001,21.60,3980400,21.60
2015-07-21,21.40,21.66,20.860001,21.469999,6347400,21.469999
2015-07-20,21.799999,22.219999,21.389999,21.469999,3741400,21.469999
2015-07-17,22.50,22.99,21.559999,21.68,4613200,21.68
2015-07-16,21.91,22.280001,21.74,22.059999,3822200,22.059999
2015-07-15,22.49,22.559999,21.60,21.65,6649900,21.65
2015-07-14,22.60,23.33,22.60,22.74,4358000,22.74
2015-07-13,22.98,23.34,22.549999,22.969999,4652900,22.969999
2015-07-10,23.52,23.559999,22.25,22.780001,7532000,22.780001
2015-07-09,22.74,23.299999,22.00,23.110001,20550100,23.110001
2015-07-08,19.110001,21.35,18.940001,20.620001,15084500,20.620001
2015-07-07,20.360001,20.99,18.34,20.52,19890300,20.52
2015-07-06,19.84,20.809999,19.620001,20.75,16892500,20.75
2015-07-02,21.99,21.99,20.389999,20.43,11426700,20.43
2015-07-01,22.219999,22.65,22.09,22.190001,6496600,22.190001
2015-06-30,22.299999,22.49,21.92,22.25,7613800,22.25
2015-06-29,21.42,21.73,21.299999,21.540001,9580500,21.540001
2015-06-26,22.08,22.290001,21.610001,21.969999,9616600,21.969999
2015-06-25,23.17,23.280001,22.610001,22.639999,5949400,22.639999
2015-06-24,23.74,23.85,22.959999,23.129999,5751900,23.129999
2015-06-23,23.540001,24.15,23.50,23.809999,7584500,23.809999
2015-06-22,23.33,24.08,23.129999,23.209999,7836400,23.209999
2015-06-19,24.700001,24.709999,22.950001,23.00,12255600,23.00
2015-06-18,25.68,25.870001,24.66,24.85,8447200,24.85
2015-06-17,25.66,26.17,25.48,25.93,10584200,25.93
2015-06-16,24.959999,25.780001,24.83,25.290001,5805900,25.290001
2015-06-15,25.10,25.280001,24.77,24.99,5076800,24.99
2015-06-12,24.23,25.66,24.209999,25.35,6605600,25.35
2015-06-11,24.40,24.50,24.08,24.280001,4239500,24.280001
2015-06-10,23.530001,24.42,23.440001,24.32,5252100,24.32
2015-06-09,23.629999,23.860001,23.43,23.620001,5553200,23.620001
2015-06-08,24.41,24.84,23.610001,23.799999,8150600,23.799999
2015-06-05,23.93,24.85,23.93,24.559999,7923000,24.559999
2015-06-04,24.139999,24.57,23.940001,23.969999,6120700,23.969999
2015-06-03,24.43,24.700001,24.049999,24.52,5496200,24.52
2015-06-02,24.27,24.629999,23.75,24.209999,6798200,24.209999
2015-06-01,24.969999,25.67,24.02,24.299999,7847600,24.299999
2015-05-29,25.16,25.35,23.74,24.969999,12661900,24.969999
2015-05-28,26.09,26.10,25.25,25.379999,9412100,25.379999
2015-05-27,26.690001,26.950001,26.370001,26.540001,10279800,26.540001
2015-05-26,25.43,26.58,25.43,26.57,8664900,26.57
2015-05-22,24.77,26.389999,24.700001,25.43,11097100,25.43
2015-05-21,25.50,25.59,22.700001,24.790001,27493900,24.790001
2015-05-20,25.52,26.00,25.01,25.49,7938600,25.49
2015-05-19,26.92,27.26,25.799999,25.91,12057300,25.91
2015-05-18,25.98,27.25,25.77,26.59,11742300,26.59
2015-05-15,25.23,26.26,24.99,26.219999,13776800,26.219999
2015-05-14,26.66,26.66,24.549999,25.209999,36126500,25.209999
2015-05-13,24.85,27.360001,24.620001,26.66,29338600,26.66
2015-05-12,27.030001,27.10,25.50,25.780001,21303400,25.780001
2015-05-11,28.27,28.34,27.219999,27.32,6831100,27.32
2015-05-08,28.209999,28.51,27.860001,27.90,8919600,27.90
2015-05-07,27.549999,27.93,26.85,27.32,6879200,27.32
2015-05-06,27.66,27.860001,26.92,27.02,6538800,27.02
2015-05-05,28.27,28.42,27.68,27.799999,3222000,27.799999
2015-05-04,28.48,29.23,28.059999,28.65,3107300,28.65
2015-05-01,28.299999,28.51,27.809999,27.969999,4094600,27.969999
2015-04-30,28.629999,29.27,28.09,28.290001,3752300,28.290001
2015-04-29,29.200001,29.40,28.43,28.68,3740600,28.68
2015-04-28,29.879999,29.879999,28.889999,29.209999,3818600,29.209999
2015-04-27,29.09,30.719999,29.09,29.809999,7622300,29.809999
2015-04-24,30.16,30.540001,28.709999,28.950001,7293800,28.950001
2015-04-23,29.27,29.940001,29.219999,29.870001,2769100,29.870001
2015-04-22,30.02,30.129999,29.440001,29.549999,3559000,29.549999
2015-04-21,28.85,30.049999,28.719999,29.98,5313000,29.98
2015-04-20,29.059999,29.110001,28.35,28.58,4570400,28.58
2015-04-17,28.84,29.360001,28.459999,28.90,5659500,28.90
2015-04-16,29.10,29.83,29.10,29.16,2708200,29.16
2015-04-15,29.110001,29.709999,29.00,29.360001,4975100,29.360001
2015-04-14,29.65,29.83,28.719999,28.889999,5503700,28.889999
2015-04-13,30.08,30.59,29.709999,29.92,4981500,29.92
2015-04-10,29.809999,30.120001,29.559999,30.00,3056100,30.00
2015-04-09,30.00,30.17,29.33,29.77,4710700,29.77
2015-04-08,28.620001,30.10,28.469999,29.66,9499800,29.66
2015-04-07,29.42,29.610001,28.34,28.52,6059800,28.52
2015-04-06,29.030001,29.610001,28.709999,29.219999,2568900,29.219999
2015-04-02,29.42,29.440001,28.50,29.110001,6285800,29.110001
2015-04-01,29.549999,29.98,28.83,29.309999,6218900,29.309999
2015-03-31,28.459999,29.790001,27.92,29.440001,5375900,29.440001
2015-03-30,28.84,28.84,28.120001,28.719999,3185900,28.719999
2015-03-27,28.129999,29.030001,28.129999,28.620001,5140800,28.620001
2015-03-26,27.91,28.309999,27.50,28.07,2992200,28.07
2015-03-25,28.690001,28.85,27.90,28.370001,5109400,28.370001
2015-03-24,28.290001,28.950001,28.25,28.82,4292400,28.82
2015-03-23,28.450001,28.74,27.959999,28.559999,3691800,28.559999
2015-03-20,27.51,28.799999,27.450001,28.41,10219400,28.41
2015-03-19,26.01,27.52,25.799999,27.379999,8485500,27.379999
2015-03-18,25.639999,26.23,25.51,26.18,4265300,26.18
2015-03-17,25.42,25.90,25.18,25.60,7110100,25.60
2015-03-16,25.16,25.790001,24.469999,25.35,11039900,25.35
2015-03-13,26.42,26.620001,25.059999,25.639999,10433600,25.639999
2015-03-12,26.219999,27.059999,26.15,26.67,10508100,26.67
2015-03-11,25.209999,26.16,25.00,26.129999,10381600,26.129999
2015-03-10,24.950001,25.32,24.90,25.190001,2457200,25.190001
2015-03-09,25.35,25.50,24.99,25.209999,3281600,25.209999
2015-03-06,25.299999,25.790001,25.10,25.389999,5884700,25.389999
2015-03-05,24.620001,25.40,24.52,25.139999,4170300,25.139999
2015-03-04,24.48,24.879999,23.98,24.49,5191800,24.49
2015-03-03,25.07,25.07,24.440001,24.65,2961900,24.65
2015-03-02,24.440001,25.030001,24.190001,24.950001,4833100,24.950001
2015-02-27,25.25,25.450001,24.26,24.450001,4800300,24.450001
2015-02-26,24.99,25.50,24.790001,25.370001,6131200,25.370001
2015-02-25,25.139999,26.200001,25.08,25.379999,2473100,25.379999
2015-02-24,25.799999,25.91,24.92,25.309999,5244000,25.309999
2015-02-23,25.48,26.17,25.48,25.65,4883400,25.65
2015-02-20,25.66,25.719999,25.040001,25.639999,4906900,25.639999
2015-02-19,25.49,25.92,25.18,25.60,6619500,25.60
2015-02-18,25.370001,25.959999,25.08,25.76,10478500,25.76
2015-02-17,24.15,25.18,23.940001,25.110001,20664400,25.110001
2015-02-13,21.65,22.27,21.639999,21.799999,6736400,21.799999
2015-02-12,21.60,21.860001,20.969999,21.440001,5540600,21.440001
2015-02-11,21.58,21.889999,21.379999,21.59,6075300,21.59
2015-02-10,22.440001,22.48,20.959999,21.42,10156700,21.42
2015-02-09,22.59,22.639999,21.799999,22.049999,4487100,22.049999
2015-02-06,23.17,23.379999,22.809999,22.959999,2396800,22.959999
2015-02-05,23.450001,23.83,22.940001,23.139999,3044200,23.139999
2015-02-04,22.35,23.379999,22.280001,23.34,4444100,23.34
2015-02-03,21.870001,22.389999,21.620001,22.33,4056800,22.33
2015-02-02,22.450001,22.51,21.23,21.700001,4141000,21.700001
